id,text,target
83903,@USER He’s a disgrace to his party and all he claims to stand for. He’s not on the side of conservatives. He just wants to make a name for himself and anybody’s cost.,1
17174,@USER 😂😂😂😂😂 Liberals really are nuts.,1
36808,@USER @USER @USER I agree! I guess Dems are saying that they’re worried about some October surprise where the FISA docs are released leading up to the election.😊🇺🇸MAGA!,1
51090,@USER It should work just fine now! URL,0
37918,@USER @USER @USER Look at antifa..,0
51230,@USER You’ve lost your mind. That shit is unsanitary af. URL,1
92380,@USER Freudian slip.,0
20645,@USER @USER @USER Brexit has split the Conservatives and Labour remains devided and leaderless on the subject. The TUC is split across unions and UK is in danger of fragmenting. Surely the only way to unite us is to vote on the final exit deal/WTO v Remain. Meanwhile listen to all options evenly.,0
32502,@USER @USER @USER Prayers ❤️🙏🏻 You are missed.,0
39599,"@USER George Constanza once famously said, if you believe it to be true, it's not a lie Jerry"".....in this situation you could have someone believe that they are the hero by stopping a Conservative appointment.  That's how the liberals justify everything bad they do including violence""",0
72126,@USER @USER @USER @USER You wanna smoke weed I dont  @USER   Unlike you  I have confidence in myself  I don't need a larger government to tell me what tooth paste to use lol  But you can always volunteer to pay more taxes? Oddly Liberals are the first one to complain about others not following them,0
58079,@USER @USER @USER You are as cheap as cheap she is...Try with Bible and Quran if you really have guts,1
59882,@USER @USER Omfg 😂😂😂😂😂  You are so right 😂,0
25390,"@USER Holder is an evil, hateful, dangerous man.  He's a real"" racist.  He absolutely hates White People.  He &amp; Obama contributed to the race riots during O's Admin.""",1
73488,@USER @USER He is a disgrace he needs to resign or the citizens of Maricopa County need to start a recall.  If he FUBAR’s the General Election that should be it. No waiting until 2020.,1
20148,@USER Don't know who he is and don't really care...,0
75585,@USER I’m just seeing this,0
29016,@USER I still can't read an analog clock like I can but it takes me like a fucking minute to process it and I can't just glance at one like a digital click,1
68950,@USER Georgia wants moral degenerates like this to paddle their students ??,0
58804,@USER @USER @USER She is more influential so many Japanese and British acts are influenced by her? Why do so many foreign acts work with her producers? Why does she have touring records in Europe and Japan?  Why did she win the Legend Award at the WMAs,0
19700,@USER @USER The AWB had no effect on crime. That's why it was not resigned into law 10 years after it was 1st signed and allowed to sunset. It also was the beginning of the end for Clinton and his corrupt administration. I love when they screech gun control! It means they lose in elections!,0
22197,@USER I didn’t recognise her without her Antifa bandana.,0
56146,@USER Shit getting out of hand,1
77983,@USER @USER @USER @USER She is a cop.... “gun control” wouldn’t have mattered. Geez,0
74379,@USER Trying to shape opinion. #MockingbirdMedia at it's worse.. Read the comments.. It failed miserably.. #MAGA #GreatAwakening #TheStorm  #WeThePeople  #WWG1WGA  #DrainTheSwamp #ReleaseTheVideo  @USER #MockingbirdMedia #FakeNews  @USER #QAnon #QAnon8chan URL,1
96943,@USER @USER @USER @USER @USER @USER so stronger gun control is better than leaving guns easy to access. Gun control isn't a gun ban 💀,0
64999,@USER You are welcome dear 😇😇 but for what? URL,0
92481,@USER This is an excellent way for Antifa members to take the room temperature challenge.,0
10552,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Is that a bar where antifa sharpens their stones and buys their silly string?,0
46424,"@USER @USER @USER You should.have tried more, perhaps a BJP or RSS connection could have been fixed"".Masters would be happy Dhanya""",1
73551,@USER @USER We have to fight to not see that here! Gun control out of control.,0
37081,@USER I understand how regulations work. Do you understand government can’t control everything. Do you understand most of those regulations stopped business growth. Trump isn’t Politically correct i get that. But he is doing what’s right for America.,0
32464,Gee...I wonder? #DrainTheDeepStateSwamp #WWG1WGA #QAnon #MAGA URL,0
27042,@USER you really should consider having the Conservatives go knocking on doors to talk to people. Quebec has been asking for Conservative presence because they're not well known there. Send them out. Make Conservatives known there.,0
71414,@USER America first #MAGA magic,0
26430,@USER And dying a slow death such a shame,1
59050,@USER So Antifa has turned against her?,0
98661,@USER @USER @USER @USER It’s good to know there’s always a second option.,0
52700,@USER He is a RiNO! Like McCain was. Why he is unelectable in Arizona .,0
22867,@USER DC Republicans ARE weak and most are quasi-conservatives at best!,0
13401,@USER There were no good people on the side of white supremacy. The good people on both sides that Donald Trump referenced were those who the media purposefully ignored who were there on both sides of the removal of historical monuments that had nothing to do with KKK or Antifa,0
18964,@USER @USER @USER GOV Brown needs a class on #MAGA 101. Also need a swift kick in the pants for insulating @USER .,1
36589,@USER @USER A stark reminder that @USER and you are trying to con us with chequers and a bit of our waters back - not good enough - @USER @USER  @USER @USER @USER @USER @USER @USER appeasing is not a good look @USER,0
11257,"@USER She is basically saying in code: Even though I am a NeverTrump spoiled little rich girl from Andover, I secretly want to date Mark C. - I hope his wife and family are okay with it ..."" SE stands for ""Sad Endeavors"" URL",0
40097,@USER Or you are the wind between my cheeks!,0
60707,@USER Bad behavior like that is never acceptable.,1
58360,@USER even IF that was the reason the last thing mac would want would be for everyone to be harassing the shit out of her when she is already grieving. cmon dude.,1
87478,@USER   Dr. James P. Wickstrom RIP - Gun Control and The Enemy In The Land URL URL,0
19935,@USER Nanos Poll .........Liberals 41.1 Conservatives 31.4 These numbers should be reversed after all the Trudeau boondoggles. You are destiny is continued opposition.,0
71819,@USER I was more sad about how many liberals seem to love firing shots at allies. I saw it in 2016 with Bernie Sanders supporters calling me an Uncle Tom for supporting Hillary.  I made the same argument then and now. No shade and hopefully you don't block me. I respect your opinion,1
10641,@USER @USER Still no excuse... Where TF are her parents??? They are using him &amp; he is using her.,1
17092,@USER sorry you are feeling sick hope you get better soon.,0
56265,@USER Send down all of the resistance and antifa members along with the democratic party since this is what they wanted anyways!,0
35195,@USER Definitions for liberals: Dangerous = Exculpatory. More 🤡’s,0
57395,4 UK/US DEEPSTATE NUKES INTERCEPTED HEADING FOR US CITIES. #skynews #skypapers #bbcdp #lbc #lbclive #talkradio @USER @USER #altnews #brexit #remain #london #cityoflondon #news #breakingnews #uknews #labour #tories #trump #toryparty #ukip #conservatives #christians #qanon URL,0
91029,Another win for the common man! #MoreAlligatorGreedAnnulled #MAGA  A federal court has handed a victory to students suing Education Secretary Betsy DeVos over her efforts to dismantle protections against fraud by for-profit colleges. URL,0
30787,@USER @USER interesting. Now do you and your state of Illinois. 🤡,0
23438,@USER Can you address the lost offering issue please. You are the community manager. Please tell us whats up for those who did not get the offering due to full consumables,0
64066,@USER She is a liar !  Doesn’t even remember all !  Says it right there !,1
48632,@USER @USER well uk had gun control and were over here fighting for it for the past like 4 years so,0
88063,"@USER @USER Much of your promise of money is not extra/new as govt took back £817 MILLION promised for new affordable"" homes! Stop Right to Buy - we have a @USER created #HousingCrisis now, too little, too late!  URL",0
39461,@USER @USER I'm all for gun control use both hand's,1
70250,@USER Another nail in the coffin of the NFL,1
49000,@USER @USER @USER So what's your point? Are you saying that UK gun control isn't protecting our children because something might happen one day; therefore we should adopt a US style gun culture?,0
23104,@USER That they're liberals,0
76654,@USER i love you u beautiful bitch rAWR,1
15667,#REALITY_CHECK for #CPC Conservatives - from Ninja Warrior👹#Heather_Mallick.  Opinion | CPC beware — meet Maxime Bernier’s new hard-right PP URL via @USER,0
34316,@USER He is useless.   I hope he has plenty paper towels. Why can't he act like a grown up???,1
90784,@USER Stay safe you are an inspiration to me. And practice those kung fu skills if they ever show up again :),0
20710,@USER Baby Brennan boo who I don’t have a security clearance.  Get lost Brennan,0
79269,@USER Hmmm it’s almost like gun control laws don’t work. Which means that there must be something more than guns that are the problem.....,1
97499,@USER LMFAO!!!!!!!!!!!!! ANTIFA cry babies. Give them their pacifiers back.,0
28509,@USER Sessions is not doing his job! He is a deep state RINO just like you!,1
41412,@USER @USER @USER Funny How Liberals Love My Presidents 🍆 😂🇺🇸,0
26979,@USER Gutiérrez you are a joke dress as an full,0
18226,More @USER lies! #MAGA #MakeAmericaGreatAgain #TheResistance URL,1
43311,@USER @USER @USER @USER Republicans don't believe in expanding government. Conservatives want to shrink government.... you are a fake conservative....you are a treasonous fraud.... enjoy Russia,0
11200,@USER @USER @USER @USER At least you are honest about wanting a nationwide gun ban. I give you credit for that. And the only place you can show that gun control works is in an environment with controlled access. Of course gun control works if the only access to a place is through metal detectors.,1
24502,@USER Didn't sound bitter to me. The main message was  to recall American values and urge people to quit complaining and vote.,0
10161,@USER @USER @USER @USER What are you doing Jeff?  Do you think following in McCain's footsteps is a good idea?  You will be known as a TRAITOR too. Walk away from the DemonRats RESISTANCE PARTY Liberals evilness.  Confirm Kavanaugh.,1
99456,@USER @USER The last thing parents need to learn from the liberals is the ethics of raising their own child.,0
11971,@USER The epitome of class. A big fat class.,1
65454,@USER @USER You are absolutely right,0
33270,@USER @USER @USER @USER @USER aaaah thank u sm,0
14318,@USER oh my fucking gods.,1
65600,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Jimbo didn’t want to play 😂😂😂 URL,0
16150,@USER @USER yes she is!!!!!,0
37945,.@USER yet again siding with the .@USER and still wanting you to believe that you can trust them. Remember all their broken promises? Remember how they treated students?  There is only one answer.  Vote .@USER and put .@USER in power.  #JC4PMNow,0
23112,@USER @USER And the NRA supported gun control when it was targeting the black panthers who were defending black neighbourhoods against police brutality.,1
97722,@USER Based on what for God's sake,0
95643,"@USER And republicans fall right in line and say these are serious accusations we must postpone the vote until we hear from her"".  Many republicans are not interested in being conservatives.""",1
34663,@USER @USER “Only the best people” #MAGA,0
49119,@USER Eminem may be an angry old man yelling about young people but i just REALLY wouldn't care unless he would be dressed as a Roblox character while rapping,1
29977,"@USER @USER Do you have evidence that Trump didn't collude with Russia?   DUuUueerrrrhhh, he said so...MAGA!"" URL",1
39133,@USER You think for your informatin. You are right.,0
74220,@USER Has this tweet been deleted?,0
66289,@USER @USER @USER @USER @USER @USER @USER You will never get a straight answer from any gun control group on a question like that!,0
13167,@USER Have you looked in any ANTIFA recruitment centers? Welfare offices? Maybe in one of those tents in CA? Just a thought,0
21601,@USER Conservatives try to get votes by promoting freedom and getting government out of your lives.  Deep state Dems try to get votes by triggering mass shootings and scaring people into voting to have their right to actually defend themselves taken away.,0
79498,@USER Let’s hunt for it 🤨,0
75505,6Lack just made it on my sex playlist😭😭🔥🔥 baby wam wherever you are get ready to get pregnant cause wow😭😭🔥,0
12233,@USER nothing was happening behind closed doors because in the end she left him and MONTHS later he overdosed. none of ariana’s business. she is NOT responsible for him,0
97556,*** TO BE DESTROYED 09/08/18 ***  2ND CHANCE!!   ADOPT KREAMY TONIGHT!! This exotic looking sweetheart is friendly with children and good with other female cats... No one picked her last night so she is hoping that someone will step up for her tonight!! URL … URL,0
45720,"@USER If anything, wouldn't that be a State Law?  He's running for Federal Office.  @USER thinks Texans are morons...about this and illegally claiming to be a government office and sending out summons"" for money. #maga #Texans""",1
49407,@USER @USER @USER @USER Shes a liberal all she has to do is disagree with you on one thing to determine that you are a terrible person. Remember liberals talk from their high horses of superior morality.,1
50235,6 Reason?   There are more. URL,0
87301,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER But that interferes with antifa’s goals!  Because they want to be feared?,0
94117,@USER Thank You Chase😘 I miss you more than anything but I know you are where your supposed to be! Love you too the moon😘,0
70977,@USER She is not an anti trump. She’s a racist race baiter who is no better than Alex jones and other crazies,1
79641,@USER @USER You need to look at your Twitter feed a little bit closer. I'm neither a Republican or a racist but that's the only thing that liberals can say about people who don't agree with them. As far as Hillary Clinton the evidence is already been presented but Obama gave her a pass,1
18994,@USER Can somebody get a cry room for her?,0
72558,"@USER City of 1 499 900 people who don't fuck"" doesn't have quite the same ring to it""",1
33719,@USER @USER Give that man a shovel!,0
44348,@USER Dana it all has to do with politics Feinstein her number one goal is gun control. Just look at California track record he’s going to get confirmed.,0
42502,@USER @USER If they don’t want to accept the results of the election they are welcome to leave the country.  It would make me so happy.  All their fear mongering with not interrupt us from enjoying the most widespread posterity in the nation’s history.,1
37038,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Of course Anthony,0
55125,"@USER @USER You said that conservatives who passionately complained about deficits are now driving this speeding dump truck"". Now suddenly ""R's"" are the subject? That's what I thought. Conservatives were complaining about the ""Rs"" as well""",0
73966,@USER . She is my life saver❤. URL,0
20128,@USER SHE IS. SHE'S GORGEOUS,0
46158,@USER @USER @USER Silly rabbit 🐇 laws and rules aren’t for liberals.,1
79786,@USER It is so funny that she is scared of pigs. This could be a plot for your next children's book.,0
81024,@USER @USER @USER @USER @USER He is Crying In his Pic or Tum Hs rhi ho 😡😡,0
12482,@USER @USER No one is threatening her.  All a ploy for sympathy and further attack on conservatives.,0
18381,"@USER A little note for @USER -the Bible ( have you ever read that?) says that if the Holy Spirit is in us that we can fight off the devil. You lie and claim that you are holy (no human is holy by the way) so how dare you blame the devil? Your new name is Pope False Prophet"".""",1
93585,@USER @USER I call you a kid bc I’m certain you are one. And bc it seems to annoy you. Should I just sat “I’m joking” and make it all better?,0
93262,@USER @USER @USER @USER @USER @USER @USER She is. I dont think politics is for her to dabble in.,0
66566,@USER .@USER can’t leave fast enough.  It’s “conservatives” like him that have caused so much frustration among @USER  #RINOs with no backbone propelled @USER presidency!,1
76677,@USER Trudeau claiming what conservatives did or didn't do instead of what he was to busy to do for the last 3 years #TrudeauMustGo #liberalsmustgo #GoneIn2019,0
47412,@USER @USER Liberals always play victim. URL,0
17531,@USER @USER So Victoria's Secret won't sponsor Trump any more. I hope they realize how much of their crap trump has sold for them to Antifa! URL,1
42353,@USER Any time liberals think their going to get a win they tune into their head cheerleader. Then they realize the latest bombshell is once again nothing and go back to their miserable existence eating chunky monkey (not racist) and watching Netflix,1
74243,#SesameStreet  Does this mean we can expect to see outraged conservatives burning their children's toys in protest? And what about Big Bird and Snuffy??? I always thought there was a little something going on there...,0
49109,@USER Oh well. Its tje liberals and socialists who have made drug addiction fashionable and doable with “free” supplies. How bout some $$$ for diabetics who face ongoing supply costs? No?  But we forced to pay for these losers?,1
77902,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hillary Condemns Kavanaugh. Bill Clinton Accuser Responds. URL via @USER,0
12703,@USER And millions of us conservatives  will be marching to the polls.,0
88716,#paytoplay Her Gofundme is over $200K Liberals are society’s bottom feeders. #freakyford URL,1
99630,@USER @USER #Westminster @USER #Tories @USER @USER @USER @USER Absolutely pathetic #appeasement 😠😠😠,1
91409,@USER @USER @USER The scary super experienced knowledgeable members of Antifa @USER is no match for! #Sarcasm Serious question is why the left leaders manipulate the unintelligent inexperienced youth groups it’s form of taking advantage Abuse of the unwary weak  URL,1
22629,@USER @USER This is liberals for ya.,0
74426,@USER Another typical liberal who espouses  gun control but uses hate and bullying.,1
36031,@USER Don't bury the lead fam! It has nothing to do with gun control laws and everything to do with the demographics of those cities.,1
56957,@USER UR SO FUCKIDNG PRETTY PERHAPS I SHED TEARS URL,1
91450,@USER @USER That’s your answer “shut the fuck up”. You should join ANTIFA with all the other loudmouth punks.,1
68498,@USER @USER Gun control isn't a solution though,0
74372,@USER And there's more murder gun deaths in states with strictest gun control. So how ignorant does that fact make you,1
51253,"@USER The victim"" is demanding it to drag out a confirmation hearing she refuses to participate in. She comes from the violent liberal Antifa party with there KKK hoods they  beat up total stranger &amp; are funded by dems. The most violent party ever &amp; they want us to believe they care.""",0
99092,@USER @USER He should have started since game 1. But don't worry once he gets the start it will change the faith for the Browns. He is a winner!!! Nothing against current starter. But he is just a back up in the NFL.,0
24672,@USER @USER with this useless try hard comedian love preaching hate about @USER They have so much hate in them for a guy they loved before he was president. Maybe infatuated with the guy. She must dream about him.,0
95116,"@USER Endorse my sandwich!"" could catch on as an imprecation, like ""Blow me down!"" or ""Fuck my old boots!""   And don't worry -- Igor is under strict instructions to eschew any virgin who has partaken of GM crops.""",0
28156,@USER @USER yes we are ..the democrats no longer care bout the constitutional laws or the us citizens..their new pets are illegals drug dealers murdersers thieves rapists muslims antifa the lgbtq and anybody who hates america..theyre batshit crazy!!!,1
49499,@USER man that sucks unreal,1
46130,@USER @USER @USER is SFOS! He's going to go away like @USER . Non electable. 🇺🇸🇬🇧 #MAGA #MEGA,0
48882,@USER Buck up buttercup!,0
21592,"@USER Not so much, it's just me alone with myself. The whole You are your worst enemy"" type deal""",0
18554,@USER I should rephrase that... something went down and she is trying to cover it up with some LAME@USER story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie. URL,0
13519,@USER @USER @USER @USER Don't you liberals want to lower the voting age to 16,0
59367,@USER Here’s another looney left person. Just go away!,0
18103,@USER Wow...  She is destroying the life of a guy. She has filed a case. Her father ia going to court and she has not get any summons.  If she had already stretched this. Seems like she has done something wrong.  Police shld take the matter forward.  Whoever is guilty shld b punished.,1
42319,@USER What about the life after they are born.  Like gun control. Health insurance for everyone.,0
43944,@USER why is this relevant whatsoever? Might as well let us know when someone has a pack of smokes or a 6 pack of beer in the fridge too while you dipshits are at itTabloid garbage ffs,1
50414,@USER @USER Must be becos the site thinks Teli is a REAL antifa 😀 Teli is a Weeb'tifa,0
87405,"@USER I don't have anymore excuse me what the fuck"" memes.""",1
42537,Mueller proves the judicial system is weaponized.  Democrat special councils only charge Republicans.  So if we play the game then Republican special councils should charge Democrats.  Right!   Balls in your court Republicans.   MAGA URL,1
38262,@USER @USER Yes he is❤️🙏🇱🇷🇸🇻,0
85262,@USER Serial rape didn't seem to be a problem for liberals with Bill Clinton and Hillary who enabled him?  Go figure - can you say hypocrisy?,1
40019,@USER How did you get to where you are while still being so profoundly ignorant?,1
94534,@USER Hate speech. #MAGA DRAIN THE SWAMP,0
63019,@USER Funny.  She had no problem sleeping her way into Congress.,0
29985,@USER @USER To justify his death to racists &amp; bigots. They're excuse will be well he had weed so he is a criminal &amp; deserved to be murdered. Just wait till the excuses start.,1
16450,"Trump’s Lies Have Grown Far More Frequent—and More Dangerous – Mother Jones URL  Truth decay""... #maga. We're doomed.""",1
69688,@USER Answer: DiFi and Antifa Democrats have NO sense of decency remaining,0
68388,"@USER The Kavanaugh debacle has given me a great number of new accounts to mute on both the Maga side and the blue wave side. Seems nobody stops and thinks, Does this argument help my side, or harm it?""""",0
42566,@USER @USER Cult religion?,0
49310,"@USER All voting is strategic. My comment re: whiteness"" was meant to show how white liberals ignore that fact in making blanket aasertions about voting D, &amp; when they turn criticism of Biden into an opportunity to lecture ppl in ""safe"" D states that they MUST vote Dem. It's inane.""",0
73788,@USER It seems Christine Ford was an ANTIFA member! Wiped her social media accounts. What is her involvement in the leftist vandalism in California?,0
19629,@USER @USER @USER @USER @USER The Tea Party was the symptom not the cause. It started with Jerry Falwell and the Moral Majority that was formed in the 1970s. The GOP aligned with them as social conservatives rather than sticking with their fiscal conservative platform. The Tea Party grew out of that.,0
84132,@USER I wish I was a short as you. OOF. Im just as tall as Okabe and you are a size of R/Luka. lol URL,0
11856,@USER liberals drink their own Kool-aid. They live in these bubbles and they think a lot of people like them.  If they could see themselves how clownish they look and act.,1
21722,@USER @USER @USER He is,0
12310,"@USER Conservatives who quit rather than fight betray every claim that cons are patriots"" &amp; ""will fight for our Constitution."" It reveals extremism &amp; defeatism at once. Dems KNOW they will win if they stick together. History PROVES it.""",1
17057,@USER Fake News spewing lies again ! Patriot Voters do not approve of Kaepernick and his Socialist Nike Ads!!👎🏼👎🏼👎🏼🤮🔥👹,0
36569,@USER @USER They would've had the Vice Presidency via Tim Kaine's Antifa son...,0
82496,@USER Another “perfect” teacher!!!,0
89369,@USER The far right is making no noise now.  Antifa is burning down schools and attacking people.  Deal with reality,0
83918,@USER @USER This pope is a dope!,1
83443,@USER Yeah if a officer wants to watch his career go down the shitter ........,0
93958,@USER @USER Her name is Justice. She demands he is innocent,0
56399,#ownthelibs interesting documentation of reactionary behavior from conservatives  URL,0
77041,@USER @USER it was amazing!!! ❤️❤️❤️ alex n infowars!!,0
69853,@USER This is going to backfire for the liberals...badly. I'm guessing Feinstein was fixing to retire because this should sink her.,0
73528,@USER @USER Yes! I got Twitter account just to follow him : ),0
55808,@USER Dave has every right to be on the exact wrong side of an argument!,0
99078,@USER @USER @USER Shit up,1
16803,@USER @USER @USER @USER Ron DeSantis' cheesy ass MAGA commercials were cringeworthy.,0
71527,@USER Fuck you are killing me lately 😂,1
31077,@USER Hectares cultivated with poppy for opium grew exponentially like never before during Obama thou. I bet you celebrated his troop retreat. Myanmar made so much money with the opium they're building a bigger totally modern port,0
70010,@USER @USER @USER God will take care of @USER  He is down but he was never totally out,0
89572,@USER As usual the poll was the outlier of all polls asking the same questions.   Lol,0
44826,"@USER The problem is, the people who will read this and go oh shit he is a cunt"" already think he is. The rednecks and retards that already support him will believe it is fake news.""",1
77146,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER It was surprising how fast Reagan passed gun control in Cali when the Black Panthers armed themselves.,0
43388,@USER Hope it’s full of pot holes and smells like shit,1
77762,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Sexist...could be a crazy gentlewoman #LuLz,0
97842,"@USER @USER Awesome! Every antifa should go through this Initiation""😜""",0
86747,.@USER says she’s a Republican in the mold of Lincoln and Reagan. Supports gun control.,0
57742,@USER @USER There is an MP from New Brunswick that may want some encouragement. URL,0
90713,@USER @USER @USER I do have one more serious question though. I am wondering if liberal men actually have balls or is this a birth defect? What would ever happen if the left and right went at each other. LGBT be your front line??Antifa next??,0
42778,@USER idc if you suck i just wanna have fuuun,1
57526,@USER @USER @USER @USER @USER #Antifa #AltLeft @USER to go with Richard Simmons stalker @USER,0
48992,@USER Thank Mr. President.  Please declassify the docs closer to the election so we can all see how corrupt the Dems are.  MAGA.,0
41808,"@USER Do all liberals"" and evolutionary biologists really talk like hillbillies or are you just trying to sound superior?""",0
76880,@USER After hisself is committed somewhere.,0
29236,@USER @USER WiiU is not even a real console.,0
25476,@USER @USER @USER Really you should read what Blake said. You are just another man completely missing the point,0
20965,@USER You are a beautiful model &amp; HWs were jealous of that. I agree that Kendall should stay how she is &amp; not have all that phony plastic surgery like her sisters. I don't event recognize Khloe anymore. Kylie needs to stop w/fillers. She's pretty on her own &amp; not overdue it,0
55224,"@USER So tired of the spicy I know the far right includes literal murderers and far right terrorism is on the rise, but antifa are just as bad because I think they broke a window once.""""",0
11950,Just vote for god sake and move on.  It be a non issue in 3 months. Do not allow libtards to veer you into the trap.  Harden the fuck up and let’s go! Seriously  #Kavanagh  #scotus  #maga,1
85283,@USER Antifa is a domestic terror organisation though.,0
84359,"2/5 Basic argument: Canada passed gun laws, but ALL gun crime did not stop. Therefore.... gun regulation is ineffective. Only source for grand claim that gun control is an expensive failure and does not have a measurable effect on crime"" is article by gun advocate Gary Mauser.""",1
84187,@USER @USER WHY ! DO the gun control people believe legal owners are not following current laws ? You fools. It is about making the citizens of the USA defenseless.,1
22188,@USER You are the most talented person I have ever met in my life. please stay healthy and do not get sick.  You are an extraordinary being that shines with its own light.            I LOVE YOU SO MUCH BABY !! 💜❤💜,0
19729,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The deeper in they get the less likely to scrap or even stop... we need it scrapped now before more wasted on it and before more contracts signed.,0
83522,Another Russian MoD  MAGA FAIL URL,0
10332,#meDIAtoo  Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!!  Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL,0
27416,@USER Communist Elite Roger Goodell is teaching a lowlife ethics class to his daughters. Shameful Shameless left wing nut ruining the sport of football instead to teamwork and values to the flag,1
73715,@USER @USER If you are new to Q or interested in Q here is a link to the post URL and watch pursuit of truth on YouTube. He is easy to follow.  Enjoy the show!!,0
48984,@USER @USER @USER @USER you are alienating your supporters #disgusted  URL,0
35902,@USER @USER You realize how useless your argument is? If you drunk drive you get arrested. You're punished. If you kill someone while drunk driving that is murder. There are rules AND regulations AND safety precautions for both drinking AND owning and operating a vehicle. We need gun control,1
74330,@USER @USER You have a dick? Damn didn’t know bhadbhabie was actually a bhadtranny,1
81591,@USER Things are definitely fucked up when you need to state the obvious like this. Conservatives are needed just like liberals are needed. One without the other is faulty.,1
96175,1. the last minute of this video is absolutely priceless 2. facts: “Obama separated 90k kids and there were no protests”  liberals: *silence* URL,0
29446,@USER About the same price as where you are though; but probably way more space.,0
97062,@USER @USER I feel sorry for liberals after Far-left hijacked their name,0
40470,@USER @USER Except for the little attempted rape thing he is just a wonderful guy,1
91317,@USER @USER First law — sensible fucking gun control!,1
75875,@USER The one time I engaged with Louise mensch was when she said URL was a Russian op because it had a Russian registrar. I tried explaining how the internet works with screenshots and stuff but got no reply.,0
66322,@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL,0
81551,@USER Holder is a known PERJURER and race baiting Obama stooge. Nothing big he says should have any meaning.,0
17737,@USER Many products hit the shelves in the US first. Canada is not that big of a economy. In fact it is 10th in the world for all you liberals thinking that somehow we could strong arm the USA.,0
40507,@USER Yo why must you do this,0
67428,@USER @USER @USER I love it when the Liberals say the word debunked kind of like when Hillary said it and she said it with such anger and forosity you knew she meant it but it was all bullshit..,1
50688,"@USER Does this line sound familiar it is too soon to talk gun control""? This the the typical NRA funded GOP response to NRA sponsored mass murder.""",1
77015,@USER @USER She is a Sick Corrupt Ignorant Moron!,1
52509,@USER Democrats plan working!!!😂,0
15881,@USER @USER What are they sheep!  Can’t they speak for themselves with out that guy telling them what to say.  Speaking of Bots I think we found them!!! URL,0
46226,"@USER Who the hell does @USER think he is to say that Dr Ford is mixed up"" and is not to be believed. He is only showing his stunning ignorance about the issue and his partisan bias. He hasn't even heard what Dr Ford has to say nor does he know her. Horrible man.""",0
40115,@USER @USER The Fall of the Church of Rome?,0
58672,@USER Basically what she is saying is someone wanted to float an accusation without facing any legal or civil accountability for it when it turns out to be BS. This is beyond unethical.,0
72536,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Just keep putting your violent liberal ANTIFA with their KKK hoods beating up strangers they know nothing about out on the streets for voters to see. That will do it. Voters love violence &amp; lunatic liberals out of their minds.  TAKE TO THE STREETS VIOLENT LIBERALS!,1
25533,@USER Not really. Gun control limits one capability to personally safety. It makes it even harder for good people to buy guns legally. It will even make it hard for women to obtain guns for self defense. Just keep a simple background check system we already have.,1
74318,@USER I don’t care how good a player he is if I owned his club I’d suspend him for a year make him train with the youngsters to tell them what bad looks like set the example,1
66464,Alaye turn if your maga don pay,1
35874,@USER @USER Conservatives would do anything to eliminate the value of laborers in this country. People worked and died for this holiday. Don't want to see it lost to some fake Constitution worshiping by people who do not value the Constitution in any way such as the Far Right.,1
72630,"@USER @USER I mean when you think about it that's basically all their ideology boils down to. Conservatives are like Let me do sex crimes on my wife"" and libertarians are like ""let me do sex crimes on everyone""""",0
12789,@USER Chicago has record number of homicides! Their gun control laws are not working!,1
38152,Just think this hate America filled man was our VP!!!!??? Dems HATE AMERICA! Do you see it yet?   WALK no #RUNAway from Dems &amp; join Patriots who LOVE TO LIVE IN AMERICA!   #MAGA URL,0
16385,@USER @USER Markey issued a tweet then back to his nap. She can not think or react on the fly. She is a poor leader. No word from Baker yet.,0
24349,@USER Hey @USER you ever find those guns?🤔,0
